,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
1072,15,38,,frag,129,refer,"
T
",,spell,positive,,,
1073,15,38,,frag,130,refer,"
",,,positive,punct,type,stop
1074,15,38,,frag,131,refer,"
T
",,spell,positive,,,
1075,15,38,,frag,132,refer,"
",,,positive,punct,type,stop
1076,15,38,,dm,133,hesitate,"
E
",,,,,,
1077,15,38,,frag,134,refer,"
",,,positive,punct,type,stop
1078,15,38,,decl,135,state,"
that would feel W
",,spell,positive,,,
1079,15,38,,frag,136,refer,"
",,,positive,punct,type,stop
1080,15,38,,frag,137,refer,"
H
",,spell,positive,,,
1081,15,38,,frag,138,refer,"
",,,positive,punct,type,stop
1082,15,38,,frag,139,refer,"
I
",,spell,positive,,,
1083,15,38,,frag,140,refer,"
",,,positive,punct,type,stop
1084,15,38,,frag,141,refer,"
T
",,spell,positive,,,
1085,15,38,,frag,142,refer,"
",,,positive,punct,type,stop
1086,15,38,,frag,143,refer,"
F
",,spell,positive,,,
1087,15,38,,frag,144,refer,"
",,,positive,punct,type,stop
1088,15,38,,frag,145,refer,"
I
",,spell,positive,,,
1089,15,38,,frag,146,refer,"
",,,positive,punct,type,stop
1090,15,38,,dm,147,hesitate,"
E
",,,,,,
1091,15,38,,frag,148,refer,"
",,,positive,punct,type,stop
1092,15,38,,frag,149,refer,"
L
",,spell,positive,,,
1093,15,38,,frag,150,refer,"
",,,positive,punct,type,stop
1094,15,38,,frag,151,refer,"
D
",,spell,positive,,,
1095,15,38,,frag,152,refer,"
",,,positive,punct,type,stop
1096,15,38,,frag,153,referPlace,"
at Yahoo dot com
",,location,positive,,,
1097,15,38,,frag,154,refer,"
",,,positive,punct,type,stop
1098,15,39,1,yes,155,acknowledge,"
Yes
",,,,,,
1099,15,39,1,frag,156,refer,"
",,,positive,punct,type,stop
1100,15,40,,dm,157,acknowledge,"
Okay
",,,,,,
1101,15,40,,frag,158,state,"
and your date of birth
",,date,positive,,,
1102,15,40,,frag,159,refer,"
",,,positive,punct,type,stop
1103,15,41,1,frag,160,refer,"
Eleven sixteen nineteen sixty three
",,enum-number,positive,,,
1104,15,41,1,frag,161,refer,"
",,,positive,punct,type,stop
1105,15,42,,dm,162,init,"
All right
",,,,,,
1106,15,42,,decl,163,state,"
you have a beautiful day I was born in nineteen sixty three and you one day earlier them out if any of those eleven seventeen
",condition,enum-number-time-spell,positive,,,
1107,15,42,,frag,164,refer,"
",,,positive,punct,type,stop
1108,15,43,,yes,165,acknowledge,"
Yes
",,,,,,
1109,15,43,,frag,166,refer,"
but
",contrast,,positive,,,
1110,15,43,,frag,167,refer,"
",,,positive,punct,type,stop
1111,15,44,,frag,168,stateReason,"
I always tell my car holds I always get this going because I I sometimes that's on don't thing anybody today
",habit-reason,spell-habit,negative,,,
1112,15,44,,frag,169,refer,"
",,,positive,punct,type,stop
1113,15,45,1,frag,170,refer,"
With me today
",partial,,positive,,,
1114,15,45,1,frag,171,refer,"
",,,positive,punct,type,stop
1115,15,46,,yes,172,acknowledge,"
Yeah
",,,,,,
1116,15,46,,frag,173,state,"
and you you yes the at that
",,,positive,,,
1117,15,46,,frag,174,refer,"
",,,positive,punct,type,stop
1118,15,47,,frag,175,state,"
Because if they do
",condition,,positive,,,
1119,15,47,,frag,176,refer,"
",,,positive,punct,type,stop
1120,15,48,,decl,177,state,"
I think we're nice
",,spell,positive,,,
1121,15,48,,frag,178,refer,"
",,,positive,punct,type,stop
1122,15,49,1,dm,179,muse,"
Well
",,,,,,
1123,15,49,1,decl,180,state,"
we are very compassionate most most people
",,,positive,,,
1124,15,49,1,frag,181,refer,"
",,,positive,punct,type,stop
1125,15,50,,frag,182,,"
We are we are we keep trying but then once we done we're done as it is something that
",contrast-intent1,problem-number,positive,,,
1126,15,50,,frag,183,refer,"
",,,positive,punct,type,stop
1127,15,51,1,frag,184,refer,"
nan
",,,positive,,,
1128,15,52,,frag,185,echo-refer,"
nan
",,,positive,,,
1129,15,53,1,frag,186,spell,"
We we we do we do it well how I don't know we
",,spell,negative,,,
1130,15,53,1,frag,187,refer,"
",,,positive,punct,type,stop
1131,15,54,,decl,188,state,"
We do oh my goodness and our expression on our face and try try to hide it but it like
",contrast,,positive,,,
1132,15,54,,frag,189,refer,"
",,,positive,punct,type,stop
1133,15,55,,yes,190,acknowledge,"
Yeah
",,,,,,
1134,15,55,,frag,191,refer,"
",,,positive,punct,type,stop
1135,15,56,1,decl,192,state,"
They had pain very will
",,,positive,,,
1136,15,56,1,frag,193,refer,"
",,,positive,punct,type,stop
1137,15,57,,frag,194,refer,"
Your anger
",partial,,positive,,,
1138,15,57,,frag,195,refer,"
",,,positive,punct,type,stop
1139,15,58,,decl,196,state,"
Or frustrated but I
",contrast,spell,positive,,,
1140,15,58,,frag,197,refer,"
",,,positive,punct,type,stop
1141,15,59,,frag,198,state,"
Lease with genuine
",,,positive,,,
1142,15,59,,frag,199,refer,"
",,,positive,punct,type,stop
1143,15,60,1,no,200,negate,"
No
",,,,,,
1144,15,60,1,no,201,negate,"
no
",,,,,,
1145,15,60,1,decl,202,state,"
we don't we don't go by
",,,negative,,,
1146,15,60,1,frag,203,refer,"
",,,positive,punct,type,stop
1147,15,61,1,no,204,negate,"
No
",,,,,,
1148,15,61,1,frag,205,disConfirm,"
we don't
",,,negative,,,
1149,15,61,1,frag,206,refer,"
",,,positive,punct,type,stop
1150,15,62,,decl,207,stateReason,"
We don't because the first thing somebody say maybe like really did something nice are really sensitive but they'd be like okay but what did you say to her parts guys you don't bother nobody
",contrast-reason-report-poss,,negative,,,
1151,15,62,,frag,208,refer,"
",,,positive,punct,type,stop
1152,15,63,,yes,209,acknowledge,"
Yes
",,,,,,
1153,15,63,,frag,210,state,"
ma'am okay and did you want these alerts to go to your email address or your cell phone or both
",alternative-preference2,address,positive,,,
1154,15,63,,frag,211,refer,"
",,,positive,punct,type,stop
1155,15,64,1,frag,212,refer,"
Both
",,,positive,,,
1156,15,64,1,frag,213,refer,"
",,,positive,punct,type,stop
1157,15,65,,dm,214,acknowledge,"
Okay
",,,,,,
1158,15,65,,q-yn,215,reqInfo,"
and may I put you on a little brief hold while I set him up only second okay thank you
",limitation-thank,spell,positive,,,
1159,15,65,,frag,216,refer,"
",,,positive,punct,type,stop
1160,15,66,,frag,217,answer-thank,"
Thank you for your patience and I've set up your lotus is there anything
",,,,,,
1161,15,66,,decl,218,elab-state,"
else I can assist you with
",,spell,positive,,,
1162,15,66,,frag,219,refer,"
",,,positive,punct,type,stop
1163,15,67,1,frag,220,greet,"
Hello
",,,,,,
1164,15,67,1,frag,221,thank,"
thank you
",thank,,positive,,,
1165,15,67,1,frag,222,refer,"
",,,positive,punct,type,stop
1166,15,68,,frag,223,refer,"
nan
",,,positive,,,
1167,15,69,1,frag,224,refer,"
You
",,,positive,,,
1168,15,69,1,frag,225,refer,"
",,,positive,punct,type,stop
1169,15,70,,frag,226,expressOpinion,"
Know you know I don't think anybody
",opinion,spell,negative,,,
1170,15,70,,frag,227,refer,"
",,,positive,punct,type,stop
1171,15,71,,frag,228,state,"
Because warrant
",,,positive,,,
1172,15,71,,frag,229,refer,"
",,,positive,punct,type,stop
1173,15,72,,decl,230,reqConfirm,"
I try to hold my thing or I'm trying to hold it all right
",alternative-tag,spell-problem,positive,,,
1174,15,72,,frag,231,refer,"
",,,positive,punct,type,stop
1175,15,73,,frag,232,confirm-thank,"
Thank you for calling
",,,,,,
1176,15,73,,frag,233,elab-state,"
direct express card services and you have a blessed day miss with bill okay
",,,positive,,,
1177,15,73,,frag,234,refer,"
",,,positive,punct,type,stop
1178,15,74,,frag,235,thank,"
Thank you for talking
",,,,,,
1179,15,74,,frag,236,bye,"
to you bye bye
",closing-farewell-benefit2,,positive,,,
1180,15,74,,frag,237,refer,"
",,,positive,punct,type,stop
1181,16,1,1,frag,1,thank,"
Thank you for calling
",,,,,,
1182,16,1,1,frag,2,identifySelf,"
card services my name is Andrea how may be of assistance today
",intro-partial,,positive,,,
1183,16,1,1,frag,3,refer,"
",,,positive,punct,type,stop
1184,16,2,2,yes,4,acknowledge,"
Yes
",,,,,,
1185,16,2,2,decl,5,state,"
I was transferred to you all of them so I'm guessing so more
",benefit2,spell,positive,,,
1186,16,2,2,frag,6,refer,"
",,,positive,punct,type,stop
1187,16,3,2,frag,7,refer,"
But my new court on
",partial,,positive,,,
1188,16,3,2,frag,8,refer,"
",,,positive,punct,type,stop
1189,16,4,1,dm,9,acknowledge,"
Okay
",,,,,,
1190,16,4,1,q-yn,10,reqInfoExists,"
do you have that card number available to you
",benefit2-exists,availability-number,positive,,,
1191,16,4,1,frag,11,refer,"
",,,positive,punct,type,stop
1192,16,5,2,yes,12,answer-stateExistence-acknowledge,"
Yes
",,,,,,
1193,16,5,2,frag,13,elab-state,"
ma'am
",,,positive,,,
1194,16,5,2,frag,14,refer,"
",,,positive,punct,type,stop
1195,16,6,1,dm,15,acknowledge,"
Okay
",,,,,,
1196,16,6,1,q-yn,16,direct,"
can you give me that card number
",benefit1,number,positive,,,
1197,16,6,1,frag,17,refer,"
",,,positive,punct,type,stop
1198,16,7,2,frag,18,refer,"
Five one one five
",,enum-number,positive,,,
1199,16,7,2,frag,19,refer,"
",,,positive,punct,type,stop
1200,16,8,2,frag,20,refer,"
Three four eight seven eight four nine nine five six two
",,number-enum,positive,,,
1201,16,8,2,frag,21,refer,"
",,,positive,punct,type,stop
1202,16,9,1,decl,22,state,"
And can you verify the last name on the account
",,verify,positive,,,
1203,16,9,1,frag,23,refer,"
",,,positive,punct,type,stop
1204,16,10,2,frag,24,spell,"
Jennifer the V
",,spell,positive,,,
1205,16,10,2,frag,25,refer,"
",,,positive,punct,type,stop
1206,16,10,2,frag,26,reqConfirm,"
Johnson okay and Jennifer what
",query-exclaim,,positive,,,
1207,16,10,2,frag,27,refer,"
",,,positive,punct,type,stop
1208,16,11,1,frag,28,confirm-state,"
Is the last
",,,positive,,,
1209,16,11,1,frag,29,elab-refer,"
",,,positive,punct,type,stop
1210,16,12,2,frag,30,refer,"
Five nine zero four
",,number-enum,positive,,,
1211,16,12,2,frag,31,refer,"
",,,positive,punct,type,stop
1212,16,13,1,dm,32,acknowledge,"
Okay
",,,,,,
1213,16,13,1,frag,33,refer,"
eight and your date of birth
",,number-enum-date,positive,,,
1214,16,13,1,frag,34,refer,"
",,,positive,punct,type,stop
1215,16,14,2,frag,35,state,"
Thank you for
",,,positive,,,
1216,16,14,2,frag,36,refer,"
",,,positive,punct,type,stop
1217,16,15,1,dm,37,init,"
All righty
",,,,,,
1218,16,15,1,dm,38,muse,"
well
",,,,,,
1219,16,15,1,frag,39,thank,"
thank you for that information and before I look into your account I first want to take a minute to share some important information with you it's only take a couple moments we would like to send a warm welcome for you being
",,,,,,
1220,16,15,1,decl,40,state,"
a part of the direct express program
",,,positive,,,
1221,16,15,1,frag,41,refer,"
",,,positive,punct,type,stop
1222,16,16,1,decl,42,expressPossibility,"
We have updated our system to provide you better service as always you can use your card anywhere MasterCard is accepted this includes purchases setting up automatic bill payments for utilities and smartphone
",poss2,habit-date,positive,,,
1223,16,16,1,frag,43,refer,"
",,,positive,punct,type,stop
1224,16,17,2,dm,44,muse,"
Well
",,,,,,
1225,16,17,2,frag,45,refer,"
as
",,,positive,,,
1226,16,17,2,frag,46,refer,"
",,,positive,punct,type,stop
1227,16,18,1,frag,47,stateIntent,"
ATM withdrawals we also have some new tires that we would like to tell you about we have the direct express CAD
",preference1-intent1,,positive,,,
1228,16,18,1,frag,48,refer,"
",,,positive,punct,type,stop
1229,16,19,2,frag,49,refer,"
nan
",,,positive,,,
1230,16,20,1,frag,50,spell,"
This feature which allows you to go to any Walmart location near you and I
",,spell-distance,positive,,,
1231,16,20,1,frag,51,refer,"
",,,positive,punct,type,stop
1232,16,21,1,frag,52,state,"
Access your cash
",,,positive,,,
1233,16,21,1,frag,53,refer,"
",,,positive,punct,type,stop
1234,16,22,2,decl,54,state,"
Out meeting a purchase
",,,positive,,,
1235,16,22,2,frag,55,refer,"
",,,positive,punct,type,stop
1236,16,23,1,dm,56,init,"
So
",,,,,,
1237,16,23,1,decl,57,state,"
you just got to the register swipe your card
",,,positive,,,
1238,16,23,1,frag,58,refer,"
",,,positive,punct,type,stop
1239,16,24,1,dm,59,initReason,"
That way
",,,,,,
1240,16,24,1,decl,60,predict,"
and then that will be a dollar fifty people
",,currency,positive,,,
1241,16,24,1,frag,61,refer,"
",,,positive,punct,type,stop
1242,16,25,1,frag,62,stateConstraint,"
But you wouldn't have to make a purchase we also have the cardholder website which you can enjoy checking your balance
",nonconstrain-poss2,,negative,,,
1243,16,25,1,frag,63,refer,"
",,,positive,punct,type,stop
1244,16,26,1,frag,64,state,"
Since pretty young and
",,age,positive,,,
1245,16,26,1,frag,65,refer,"
",,,positive,punct,type,stop
1246,16,27,2,frag,66,refer,"
Make
",,,positive,,,
1247,16,27,2,frag,67,refer,"
",,,positive,punct,type,stop
1248,16,28,1,frag,68,refer,"
Changes
",,,positive,,,
1249,16,28,1,frag,69,refer,"
",,,positive,punct,type,stop
1250,16,29,1,frag,70,refer,"
For me
",partial,,positive,,,
1251,16,29,1,frag,71,refer,"
",,,positive,punct,type,stop
1252,16,30,2,dm,72,acknowledge,"
Okay
",,,,,,
1253,16,30,2,dm,73,init,"
so
",,,,,,
1254,16,30,2,decl,74,reqConfirm,"
you're you're saying that
",report,,positive,,,
1255,16,30,2,frag,75,refer,"
",,,positive,punct,type,stop
1256,16,31,2,dm,76,confirm-acknowledge,"
Okay
",,,,,,
1257,16,31,2,frag,77,elab-enumerate,"
last four
",,number-enum,positive,,,
1258,16,31,2,frag,78,refer,"
",,,positive,punct,type,stop
1259,16,32,2,frag,79,state,"
Any wal Mart or whatever withdrawal all the bar yeah so the
",alternative,,positive,,,
1260,16,32,2,frag,80,refer,"
",,,positive,punct,type,stop
1261,16,33,1,frag,81,refer,"
The money there any Walmart location and go up to any register and your card and take out money that way without having to make a purchase
",partial,direction-location,positive,,,
1262,16,33,1,frag,82,refer,"
",,,positive,punct,type,stop
1263,16,34,2,dm,83,expressSurprise,"
Oh
",,,,,,
1264,16,34,2,dm,84,acknowledge,"
okay
",,,,,,
1265,16,34,2,decl,85,stateConstraint,"
but the money has to be on the call
",contrast-constrain,,positive,,,
1266,16,34,2,frag,86,refer,"
",,,positive,punct,type,stop
1267,16,35,1,yes,87,acknowledge,"
Yep
",,,,,,
1268,16,35,1,decl,88,stateConstraint,"
it has to be on the card
",constrain,,positive,,,
1269,16,35,1,frag,89,refer,"
",,,positive,punct,type,stop
1270,16,36,2,dm,90,acknowledge,"
Okay
",,,,,,
1271,16,36,2,decl,91,state,"
that's what I was okay I was trying to make sure that I heard
",,spell-verify-problem,positive,,,
1272,16,36,2,frag,92,refer,"
",,,positive,punct,type,stop
1273,16,37,1,dm,93,agree,"
No problem
",,,,,,
1274,16,37,1,decl,94,stateConstraint,"
you can also set up notifications on the website as well and notifications like deposit when they're supposed to post low balance information and transaction activity and also you can change your pen on there as well you can go online to W
",poss2-constrain,location-spell-time,positive,,,
1275,16,37,1,frag,95,refer,"
",,,positive,punct,type,stop
1276,16,37,1,frag,96,refer,"
W
",,spell,positive,,,
1277,16,37,1,frag,97,refer,"
",,,positive,punct,type,stop
1278,16,37,1,frag,98,refer,"
W
",,spell,positive,,,
1279,16,37,1,frag,99,refer,"
",,,positive,punct,type,stop
1280,16,37,1,frag,100,spell,"
dot U
",,spell,positive,,,
1281,16,37,1,frag,101,refer,"
",,,positive,punct,type,stop
1282,16,37,1,frag,102,refer,"
S
",,spell,positive,,,
1283,16,37,1,frag,103,refer,"
",,,positive,punct,type,stop
1284,16,37,1,frag,104,direct,"
direct express dot com to access the website please be sure to please click on the cards beginning with five one also you can perform various activities using our automated system such as card activation pin change bounce enquiring into your transactions also our friendly agents are available to you twenty four seven three sixty five and we do have a new mobile app coming very soon that way you have access to your information at all times again we are happy to welcome you to the direct express program I believe you'll find our new features and benefits convenient and easy to use do you have any other questions for me today
",request-poss2-exists-opinion-benefit1-benefit2,enum-number-availability-spell,positive,,,
1285,16,37,1,frag,105,refer,"
",,,positive,punct,type,stop
1286,16,38,2,decl,106,reqConfirm,"
Although I don't know but my bosses hold on okay so yeah I would happen to know when the first deposit going to be in or do you
",contrast-alternative-tag-hold,spell-time,negative,,,
1287,16,38,2,frag,107,refer,"
",,,positive,punct,type,stop
1288,16,39,1,decl,108,confirm-suggest,"
Social security should have gave you information
",suggest,,positive,,,
1289,16,39,1,frag,109,elab-refer,"
",,,positive,punct,type,stop
1290,16,40,2,yes,110,acknowledge,"
Yeah
",,,,,,
1291,16,40,2,decl,111,state,"
they did they did out of it it is supposed to be under our support team yep
",,,positive,,,
1292,16,40,2,frag,112,refer,"
",,,positive,punct,type,stop
1293,16,41,1,dm,113,hesitate,"
E
",,,,,,
1294,16,41,1,frag,114,refer,"
",,,positive,punct,type,stop
1295,16,41,1,frag,115,spell,"
on there on that day it should take around midnight most of the time so just keep an eye out for that I can also
",suggest,time-spell-location,positive,,,
1296,16,41,1,frag,116,refer,"
",,,positive,punct,type,stop
1297,16,42,1,frag,117,refer,"
Set UP alerts for you that way to your mobile phone number that we have
",benefit2-partial,number,positive,,,
1298,16,42,1,frag,118,refer,"
",,,positive,punct,type,stop
1299,16,43,2,frag,119,refer,"
On here is you received three ninety seven for the last one in nineteen tomorrow six fourteen twenty nineteen and then it's saying that I will route
",,enum-number-location-spell-day,positive,,,
1300,16,43,2,frag,120,refer,"
",,,positive,punct,type,stop
1301,16,44,2,frag,121,referDay,"
After that you will receive three ninety seven on or about so all round the second Wednesday of each month
",alternative,enum-number-day-time,positive,,,
1302,16,44,2,frag,122,refer,"
",,,positive,punct,type,stop
1303,16,45,2,frag,123,reqConfirm,"
Wednesday right right okay and it is let me just say like every other ways so like just like the second Wednesday of each month right
",habit-tag,day-time,positive,,,
1304,16,45,2,frag,124,refer,"
",,,positive,punct,type,stop
1305,16,46,1,dm,125,confirm-acknowledge,"
Right
",,,,,,
1306,16,46,1,yes,126,elab-acknowledge,"
yeah
",,,,,,
1307,16,46,1,decl,127,suggest,"
it should be honored that the day that they told you was going to be like I
",suggest,spell,positive,,,
1308,16,46,1,frag,128,refer,"
",,,positive,punct,type,stop
