Call_ID,Speaker,Dialogue,Intents,Ents
27,1,you will be notified if there is a direct deposit or if you made a purchase to your account and the what the balance alert that will let you know what your available balance is today keep in mind we do not charge you for these features however that a text message rates be applied by a wireless kerrier were you interested in that,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'REPEAT_DIRECT', 'CAUSE', 'VERIFY_DETAIL', 'NEGATE_DIRECT', 'ACCOUNT']","(today, DATE),(Kerrier, PERSON)"
27,2,yes sir okay get love this phone do not cut off what come on talking to you because yes get less,"['ADDRESS_FORMAL', 'CAUSE', 'INTRODUCE_SELF', 'NEGATE_DIRECT', 'PHONE', 'ADDRESS_CASUAL', 'ACCEPT_POS']",
27,1,k so before i go further to your account do you have a specified time you would like to receive that well what is the balance alert but it was available that was his work today,"['CONDITION_DIRECT', 'EFFECT', 'VERIFY_DETAIL', 'ACCOUNT', 'INTRODUCE_COMPANY']","(today, DATE)"
27,2,any time,['ALTERNATIVE_DIRECT'],
27,1,k so what i have to do first is i will actually need to update i have when you give us a call back about your cart do you ever use we issue out of the cart or did you wanna wait a little bit,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'HOLD_DIRECT', 'EFFECT', 'INDIFFERENCE_DIRECT', 'OBLIGATION_DIRECT']",
27,1,you have to re issue out a new card or did you want to wait a little bit if you find,"['CONDITION_DIRECT', 'ALTERNATIVE_DIRECT', 'CARD', 'HOLD_DIRECT']",
27,2,well you can actually walk on and your last that can i use it or no,"['ALTERNATIVE_DIRECT', 'ACCEPT_NEG', 'EFFECT', 'OFFER_DIRECT', 'VERIFY_DETAIL', 'NEGATE_DIRECT', 'ACCEPT_POS']",
27,1,no once that is closed once we re issue you a new card the previous car this quote the visually all the way,"['CARD', 'ACCEPT_NEG', 'NEGATE_DIRECT']",
27,2,well can you give me on,"['VERIFY_DETAIL', 'EFFECT']",
27,1,sure,['ACCEPT_POS'],
27,2,i got a block on it,[],
27,1,absolutely,"['AGREE_DIRECT', 'ACK_POS', 'ACCEPT_POS']",
27,2,okay dan okay,['ACCEPT_POS'],
27,1,okay,['ACCEPT_POS'],
27,2,yes sir,"['ADDRESS_FORMAL', 'ACCEPT_POS']",
27,1,for once you once we your new card activate it what we could do is we can set up those alerts and everything like that okay,"['CAUSE', 'CARD', 'ACCEPT_POS']",
27,2,so what we will have to do when i saw find it do you,"['CONDITION_DIRECT', 'EFFECT', 'INDIFFERENCE_DIRECT']",
27,1,this number yes madam and let us,"['SUGGEST_DIRECT', 'ACCEPT_POS', 'NUMBER']",
27,2,know,[],
27,1,can let you know you can let us know to block it it will do it,"['SUGGEST_DIRECT', 'REPEAT_DIRECT', 'ACCEPT_POS']",
27,2,okay okay,['ACCEPT_POS'],
27,1,all right was anything else i can assist you with today,"['OFFER_HELP', 'ACCEPT_POS']","(today, DATE)"
27,2,no sure dash all,"['ACCEPT_POS', 'ACCEPT_NEG', 'NEGATE_DIRECT']",
27,1,thank you so much for calling direct express card services my name is quinn you have a great day,"['EFFECT', 'CAUSE', 'ACK_POS', 'NAME', 'INTRODUCE_SELF', 'WISH_DIRECT', 'BYE_FORMAL', 'CARD', 'ACCEPT_POS', 'INTRODUCE_COMPANY', 'THANK_DIRECT']","(Quinn, PERSON)"
27,2,how long would it take me to get,['INFO_DIRECT'],
27,1,robert to shipping options there is a to business day that is free of charge that comes to your email address i mean that comes to your to your,"['ALTERNATIVE_DIRECT', 'EMAIL', 'ADDRESS']","(Robert, PERSON),(a to business day, DATE)"
27,1,the double check moment,['CONFIRM_DIRECT'],
27,1,because your address i believe you have it registered as a po box right,"['EFFECT', 'CAUSE', 'DESIRE_DIRECT', 'ACCEPT_POS', 'ADDRESS']","(PO, ORG)"
27,2,yes sir,"['ADDRESS_FORMAL', 'ACCEPT_POS']",
27,1,okay so it will only come to business days so there is only option for that,"['CAUSE', 'EFFECT', 'ALTERNATIVE_DIRECT', 'ACCEPT_POS']",
27,2,we are i will i will just wait,"['HOLD_DIRECT', 'INTRODUCE_COMPANY']",
27,2,been using it and i got a lock on it,[],
27,1,okay that is fine,['ACCEPT_POS'],
27,1,okay,['ACCEPT_POS'],
27,1,else i can assist you with today,['OFFER_HELP'],"(today, DATE)"
27,2,no problem i appreciate it,"['COMPLIMENT_DIRECT', 'NEGATE_DIRECT', 'ACCEPT_POS']",
27,1,it was a pleasure give me moment okay let me go ahead and close out this information will be all set give me a,"['OFFER_DIRECT', 'HOLD_DIRECT', 'ACCEPT_POS']",
27,0,second,['HOLD_DIRECT'],
27,1,right not a problem,"['ACCEPT_POS', 'NEGATE_DIRECT']",
27,2,and i need to write down that information last known was,['VERIFY_DETAIL'],
27,2,i need to run it now,"['CAUSE', 'VERIFY_DETAIL']",
27,1,k,[],
27,1,what this,[],
27,2,call a s and then again when i call but will not,"['CONDITION_DIRECT', 'NEGATE_DIRECT', 'INIT_DIRECT_MID', 'EFFECT']",
27,1,your social,[],
27,2,oh okay,"['ACCEPT_POS', 'HESITATE_DIRECT', 'NEGATE_DIRECT']",
27,1,all right well thanks so much for calling direct express card services my name is quick you have a great day,"['EFFECT', 'CAUSE', 'ACK_POS', 'NAME', 'INTRODUCE_SELF', 'WISH_DIRECT', 'BYE_FORMAL', 'CARD', 'ACCEPT_POS', 'INTRODUCE_COMPANY', 'THANK_DIRECT']",
27,2,you too thank you,"['THANK_DIRECT', 'EFFECT']",
27,1,you are welcome bye bye,"['BYE_FORMAL', 'THANK_RESPONSE', 'INTRODUCE_COMPANY']",
